ID,Date_of_Birth,Email,AI_Score,Demographic_Group,Status
APP-03089,1992-05-19,applicant_3089@email.com,null,Group_B,Active
APP-03090,1995-11-30,applicant_3090@email.com,66,Group_A,Active
APP-03091,1999-04-12,applicant_3091@email.com,64,Group_C,Active
APP-03092,1990-04-08,applicant_3092@email.com,65,Group_B,Active
APP-03093,1985-12-28,applicant_3093@email.com,84,Group_B,Active
APP-03094,1995-08-20,applicant.num_3094@email.com,52,Group_A,Inactive
APP-03095,1980-04-22,applicant_3095@email.com,69,Group_A,Active
APP-03096,1981-05-06,applicant_3096@email.com,53,Group_B,Active
APP-03097,1994-08-27,applicant_3097@email.com,51,Group_B,Inactive
APP-03098,1993-10-30,applicant_3098@email.com,77,Group_C,Active
APP-03099,1988-09-30,applicant_3099@email.com,85,Group_A,Active
APP-03100,1991-03-07,applicant_3100@email.com,81,Group_B,Inactive
APP-03101,1992-10-19,applicant.num_3101@email.com,73,Group_A,Active
APP-03102,03-04-1991,applicant_3102@email.com,84,Group_C,Active
APP-03103,1992-10-09,applicant_3103@email.com,84,Group_C,Active
APP-03104,2000-04-24,applicant_3104@email.com,53,Group_C,Active
APP-03105,1995-12-31,applicant_3105@email.com,61,Group_C,Active
APP-03106,1994-08-23,applicant_3106@email.com,56,Group_B,Active
APP-03107,1981-03-31,applicant_3107@email.com,68,Group_C,Inactive
APP-03108,1992-07-29,applicant_3108@email.com,50,Group_B,Inactive
APP-03109,1980-02-26,applicant_3109@email.com,83,Group_C,Inactive
APP-03110,10-28-1999,applicant_3110@email.com,71,Group_C,Inactive
APP-03111,1980-12-09,applicant_3111@email.com,84,Group_C,Active
APP-03112,1988-04-12,applicant_3112@email.com,81,Group_A,Inactive
APP-03113,1992-03-27,applicant_3113email.com,77,Group_C,Active
APP-03114,1990-12-23,applicant_3114@email.com,81,Group_B,Active
APP-03115,2000-05-07,applicant_3115@email.com,66,Group_A,Active
APP-03116,1985-08-15,applicant_3116@email.com,64,Group_B,Active
APP-03117,1982-11-14,applicant_3117@email.com,61,Group_C,Active
APP-03118,08-22-1982,applicant_3118@email.com,58,Group_C,Active
APP-03119,1994-01-16,applicant_3119@email.com,84,Group_C,Active
APP-03120,2000-07-10,applicant_3120@email.com,64,Group_C,Active
APP-03121,1997-09-17,applicant_3121@email.com,76,Group_B,Inactive
APP-03122,1985-01-20,applicant_3122@email.com,63,Group_A,Active
APP-03123,1985-02-10,applicant_3123@email.com,83,Group_B,Inactive
APP-03124,1988-09-27,applicant_3124@email.com,58,Group_A,Inactive
APP-03125,2000-12-29,applicant_3125@email.com,85,Group_B,Inactive
APP-03126,1991-10-06,applicant_3126@email.com,68,Group_B,Active
APP-03127,2000-08-27,applicant_3127@email.com,85,Group_B,Active
APP-03128,1984-06-21,applicant_3128@email.com,57,Group_C,Active
APP-03129,1982-01-11,applicant_3129@email.com,58,Group_C,Active
APP-03130,09-11-1987,applicant_3130@email.com,89,Group_A,Inactive
APP-03131,03-17-1993,applicant_3131email.com,79,Group_B,Active
APP-03132,1986-10-19,applicant_3132@email.com,89,Group_A,Active
APP-03133,1998-10-20,applicant_3133@email.com,85,Group_C,Inactive
APP-03134,1990-08-06,applicant_3134@email.com,55,Group_A,Inactive
APP-03135,10-16-1985,applicant_3135@email.com,54,Group_B,Active
APP-03136,1997-11-06,applicant_3136@email.com,71,Group_A,Active
APP-03137,2000-04-29,applicant_3137@email.com,75,Group_C,Active
APP-03138,1980-01-05,applicant_3138@email.com,81,Group_A,Active
APP-03139,1986-06-27,applicant_3139@email.com,63,Group_C,Active
APP-03140,1985-09-03,applicant.num_3140@email.com,61,Group_A,Active
APP-03141,1980-05-17,applicant_3141@email.com,83,Group_B,Active
APP-03142,1993-09-25,applicant_3142@email.com,80,Group_C,Active
APP-03143,1982-07-12,applicant_3143@email.com,77,Group_A,Active
APP-03144,1985-02-25,applicant_3144@email.com,null,Group_C,Active
APP-03145,1981-06-23,applicant_3145@email.com,73,Group_A,Inactive
APP-03146,1995-09-30,applicant_3146@email.com,,Group_C,Active
APP-03147,1996-09-23,applicant_3147@email.com,82,Group_B,Active
APP-03148,1992-12-12,applicant_3148@email.com,73,Group_C,Inactive
APP-03149,1997-08-01,applicant_3149email.com,85,Group_B,Active
APP-03150,1998-09-28,applicant_3150@email.com,50,Group_B,Active
APP-03151,1996-06-27,applicant_3151@email.com,62,Group_C,Active
APP-03152,1990-02-07,applicant_3152@email.com,58,Group_C,Active
APP-03153,1984-10-03,applicant.num_3153@email.com,87,Group_A,Active
APP-03154,1980-10-28,applicant.num_3154@email.com,57,Group_C,Active
APP-03155,1982-06-30,applicant_3155@email.com,null,Group_A,Active
APP-03156,1987-02-25,applicant_3156@email.com,66,Group_C,Inactive
APP-03157,1986-01-12,applicant.num_3157@email.com,67,Group_B,Active
APP-03158,1980-03-12,applicant_3158@email.com,,Group_C,Active
APP-03159,1988-09-21,applicant_3159@email.com,70,Group_C,Active
APP-03160,1981-01-13,applicant.num_3160@email.com,65,Group_A,Inactive
APP-03161,03-11-1995,applicant_3161@email.com,83,Group_C,Inactive
APP-03162,1981-08-26,applicant_3162@email.com,52,Group_C,Active
APP-03163,04-14-1987,applicant_3163@email.com,79,Group_C,Active
APP-03164,1994-04-17,applicant_3164@email.com,82,Group_B,Active
APP-03165,1994-03-09,applicant_3165@email.com,80,Group_C,Active
APP-03166,1997-09-18,applicant_3166@email.com,60,Group_A,Inactive
APP-03167,1980-12-21,applicant_3167email.com,60,Group_B,Active
APP-03168,1993-09-30,applicant_3168@email.com,62,Group_C,Active
APP-03169,1991-11-07,applicant_3169@email.com,57,Group_C,Inactive
APP-03170,1988-05-14,applicant_3170@email.com,78,Group_C,Active
APP-03171,1988-03-02,applicant_3171@email.com,84,Group_C,Active
APP-03172,04-26-1986,applicant_3172@email.com,55,Group_C,Active
APP-03173,1983-08-02,applicant.num_3173@email.com,67,Group_B,Inactive
APP-03174,1986-04-20,applicant_3174@email.com,54,Group_A,Active
APP-03175,1991-06-27,applicant_3175@email.com,83,Group_B,Active
APP-03176,1997-09-04,applicant_3176@email.com,82,Group_C,Active
APP-03177,1986-08-09,applicant_3177@email.com,63,Group_B,Active
APP-03178,1987-03-29,applicant_3178@email.com,null,Group_A,Active
APP-03179,06-19-1992,applicant_3179email.com,59,Group_B,Active
APP-03180,1988-12-22,applicant_3180@email.com,76,Group_B,Inactive
APP-03181,1989-12-19,applicant_3181@email.com,84,Group_B,Active
APP-03182,1982-08-25,applicant_3182@email.com,77,Group_B,Active
APP-03183,1995-01-19,applicant_3183@email.com,78,Group_A,Active
APP-03184,1986-07-23,applicant_3184@email.com,82,Group_C,Inactive
APP-03185,1982-12-04,applicant_3185@email.com,60,Group_B,Inactive
APP-03186,1996-04-28,applicant_3186@email.com,73,Group_A,Active
APP-03187,1990-12-06,applicant_3187@email.com,73,Group_A,Active
APP-03188,1980-02-09,applicant_3188@email.com,64,Group_B,Active
APP-03189,1992-10-16,applicant_3189@email.com,54,Group_B,Active
APP-03190,04-06-1998,applicant_3190@email.com,82,Group_C,Active
APP-03191,1981-04-09,applicant_3191@email.com,63,Group_C,Inactive
APP-03192,1983-10-09,applicant.num_3192@email.com,71,Group_B,Active
APP-03193,1983-09-16,applicant_3193@email.com,58,Group_B,Active
APP-03194,1982-07-01,applicant_3194@email.com,85,Group_B,Active
APP-03195,1997-01-29,applicant_3195@email.com,66,Group_C,Active
APP-03196,1993-09-23,applicant_3196@email.com,75,Group_C,Active
APP-03197,1981-03-15,applicant_3197@email.com,64,Group_C,Inactive
APP-03198,1982-09-19,applicant_3198@email.com,93,Group_A,Active
APP-03199,1995-12-11,applicant_3199@email.com,81,Group_C,Inactive
APP-03200,1984-12-26,applicant_3200@email.com,60,Group_C,Inactive
APP-03201,1989-11-18,applicant_3201@email.com,75,Group_A,Active
APP-03202,2000-03-16,applicant_3202@email.com,85,Group_A,Inactive
APP-03203,1992-07-21,applicant.num_3203@email.com,92,Group_A,Active
APP-03204,1998-06-13,applicant_3204@email.com,54,Group_B,Active
APP-03205,1982-12-12,applicant_3205@email.com,54,Group_C,Active
APP-03206,1998-09-11,applicant_3206@email.com,50,Group_B,Active
APP-03207,1991-05-18,applicant_3207@email.com,79,Group_B,Inactive
APP-03208,1996-12-16,applicant_3208@email.com,null,Group_A,Active
APP-03209,1991-10-18,applicant_3209@email.com,72,Group_C,Active
APP-03210,1994-04-11,applicant_3210@email.com,54,Group_C,Active
APP-03211,1992-02-10,applicant_3211@email.com,65,Group_C,Active
APP-03212,1980-07-02,applicant_3212@email.com,67,Group_B,Active
APP-03213,1988-05-04,applicant_3213@email.com,79,Group_A,Active
APP-03214,1988-03-10,applicant_3214@email.com,77,Group_A,Active
APP-03215,1982-04-28,applicant_3215@email.com,57,Group_C,Active
APP-03216,1981-07-05,applicant_3216@email.com,59,Group_C,Active
APP-03217,1983-04-09,applicant_3217@email.com,78,Group_A,Inactive
APP-03218,1997-11-05,applicant.num_3218@email.com,87,Group_A,Active
APP-03219,1994-12-18,applicant_3219@email.com,77,Group_C,Inactive
APP-03220,11-06-2000,applicant_3220@email.com,76,Group_B,Inactive
APP-03221,1995-02-05,applicant_3221@email.com,85,Group_A,Inactive
APP-03222,1981-11-01,applicant_3222@email.com,66,Group_B,Inactive
APP-03223,04-17-2000,applicant_3223@email.com,79,Group_A,Active
APP-03224,1986-09-08,applicant_3224@email.com,85,Group_A,Active
APP-03225,1984-01-19,applicant_3225@email.com,65,Group_A,Active
APP-03226,1994-09-07,applicant_3226@email.com,69,Group_C,Active
APP-03227,1994-01-14,applicant_3227@email.com,75,Group_A,Active
APP-03228,1991-11-12,applicant_3228@email.com,62,Group_B,Active
APP-03229,1998-03-11,applicant_3229@email.com,81,Group_A,Inactive
APP-03230,1994-05-12,applicant_3230@email.com,67,Group_B,Active
APP-03231,1994-11-05,applicant_3231@email.com,80,Group_B,Active
APP-03232,1984-08-15,applicant_3232@email.com,72,Group_A,Active
APP-03233,1990-05-05,applicant_3233@email.com,79,Group_C,Inactive
APP-03234,1982-02-15,applicant_3234@email.com,64,Group_B,Active
APP-03235,1994-10-31,applicant.num_3235@email.com,63,Group_C,Active
APP-03236,1992-09-23,applicant_3236@email.com,67,Group_A,Active
APP-03237,2000-09-02,applicant_3237@email.com,82,Group_B,Active
APP-03238,08-28-1988,applicant_3238@email.com,76,Group_B,Active
APP-03239,1990-06-14,applicant_3239@email.com,78,Group_B,Active
APP-03240,02-28-1982,applicant_3240@email.com,53,Group_C,Inactive
APP-03241,1993-03-03,applicant_3241@email.com,62,Group_C,Active
APP-03242,2000-03-14,applicant.num_3242@email.com,58,Group_A,Active
APP-03243,1997-11-30,applicant_3243@email.com,62,Group_C,Active
APP-03244,01-13-1993,applicant.num_3244@email.com,57,Group_B,Active
APP-03245,1991-09-07,applicant_3245@email.com,69,Group_B,Active
APP-03246,1987-02-27,applicant_3246@email.com,62,Group_B,Active
APP-03247,1987-02-04,applicant_3247@email.com,83,Group_C,Active
APP-03248,1996-07-08,applicant_3248@email.com,60,Group_A,Active
APP-03249,1981-07-22,applicant_3249@email.com,81,Group_A,Active
APP-03250,1995-05-23,applicant.num_3250@email.com,72,Group_B,Active
APP-03251,1982-02-07,applicant_3251@email.com,null,Group_B,Active
APP-03252,1985-02-13,applicant_3252@email.com,61,Group_A,Inactive
APP-03253,1992-10-30,applicant_3253@email.com,67,Group_A,Active
APP-03254,1999-01-27,applicant.num_3254@email.com,61,Group_C,Active
APP-03255,1985-05-14,applicant_3255@email.com,50,Group_C,Active
APP-03256,1981-07-13,applicant_3256@email.com,81,Group_A,Active
APP-03257,1988-05-15,applicant_3257@email.com,55,Group_C,Active
APP-03258,1999-08-08,applicant_3258@email.com,78,Group_B,Inactive
APP-03259,1990-03-23,applicant_3259@email.com,71,Group_C,Active
APP-03260,1999-01-19,applicant_3260@email.com,67,Group_C,Active
APP-03261,1993-07-31,applicant_3261@email.com,74,Group_A,Inactive
APP-03262,1984-04-04,applicant_3262@email.com,51,Group_B,Active
APP-03263,06-05-1981,applicant_3263@email.com,67,Group_A,Inactive
APP-03264,1984-06-18,applicant_3264@email.com,83,Group_C,Active
APP-03265,1986-10-05,applicant.num_3265@email.com,72,Group_C,Inactive
APP-03266,1986-09-28,applicant_3266@email.com,52,Group_A,Inactive
APP-03267,1997-09-22,applicant_3267@email.com,54,Group_B,Active
APP-03268,1982-05-27,applicant_3268@email.com,73,Group_B,Inactive
APP-03269,1987-05-03,applicant_3269@email.com,58,Group_C,Inactive
APP-03270,1981-12-15,applicant_3270@email.com,62,Group_C,Active
APP-03271,1992-12-30,applicant_3271@email.com,52,Group_B,Active
APP-03272,1995-11-02,applicant_3272@email.com,,Group_B,Active
APP-03273,1998-03-18,applicant_3273@email.com,89,Group_A,Active
APP-03274,1981-08-02,applicant_3274@email.com,80,Group_A,Inactive
APP-03275,1984-10-04,applicant_3275@email.com,78,Group_A,Inactive
APP-03276,1996-12-21,applicant_3276@email.com,57,Group_C,Active
APP-03277,1994-06-05,applicant_3277@email.com,75,Group_C,Active
APP-03278,1981-11-25,applicant_3278@email.com,89,Group_A,Active
APP-03279,02-24-1991,applicant_3279@email.com,75,Group_C,Active
APP-03280,1984-08-29,applicant_3280@email.com,54,Group_C,Active
APP-03281,1985-06-21,applicant_3281@email.com,72,Group_C,Active
APP-03282,1994-06-15,applicant_3282@email.com,57,Group_C,Active
APP-03283,01-10-1995,applicant_3283@email.com,82,Group_B,Inactive
APP-03284,07-20-1980,applicant_3284@email.com,79,Group_B,Active
APP-03285,1989-10-18,applicant_3285@email.com,87,Group_A,Active
APP-03286,1987-12-11,applicant_3286@email.com,56,Group_A,Active
APP-03287,1991-09-05,applicant_3287@email.com,69,Group_A,Inactive
APP-03288,1983-02-26,applicant_3288@email.com,66,Group_C,Inactive
APP-03289,1994-06-20,applicant_3289@email.com,57,Group_A,Active
APP-03290,1994-08-16,applicant_3290@email.com,75,Group_B,Active
APP-03291,11-22-1992,applicant_3291@email.com,55,Group_C,Active
APP-03292,09-26-1984,applicant_3292@email.com,85,Group_B,Inactive
APP-03293,1997-04-02,applicant_3293@email.com,72,Group_C,Active
APP-03294,1984-08-20,applicant_3294@email.com,56,Group_C,Active
APP-03295,1991-12-27,applicant_3295@email.com,68,Group_A,Active
APP-03296,1983-04-04,applicant_3296@email.com,91,Group_A,Inactive
APP-03297,2000-03-19,applicant_3297@email.com,53,Group_B,Active
APP-03298,1989-11-07,applicant_3298@email.com,82,Group_C,Active
APP-03299,1996-04-11,applicant_3299@email.com,71,Group_B,Active
APP-03300,12-25-1981,applicant_3300@email.com,,Group_B,Active
APP-03301,1992-03-26,applicant.num_3301@email.com,79,Group_A,Active
APP-03302,1996-11-27,applicant_3302@email.com,null,Group_C,Active
APP-03303,03-30-1996,applicant_3303@email.com,70,Group_A,Active
APP-03304,1986-03-29,applicant_3304@email.com,71,Group_C,Active
APP-03305,1994-09-06,applicant_3305@email.com,,Group_A,Active
APP-03306,1981-03-03,applicant_3306@email.com,50,Group_C,Active
APP-03307,1992-08-22,applicant_3307@email.com,81,Group_C,Active
APP-03308,1991-09-17,applicant_3308@email.com,67,Group_C,Active
APP-03309,12-29-1984,applicant_3309@email.com,66,Group_C,Active
APP-03310,1990-01-30,applicant_3310@email.com,57,Group_B,Inactive
APP-03311,1988-01-29,applicant_3311@email.com,null,Group_B,Inactive
APP-03312,1992-06-01,applicant_3312@email.com,77,Group_B,Active
APP-03313,1992-09-02,applicant_3313@email.com,57,Group_C,Active
APP-03314,1987-08-09,applicant_3314@email.com,68,Group_A,Inactive
APP-03315,1991-08-04,applicant_3315email.com,58,Group_C,Active
APP-03316,1999-10-13,applicant_3316@email.com,54,Group_B,Active
APP-03317,05-03-1984,applicant_3317@email.com,85,Group_B,Active
APP-03318,1989-07-02,applicant_3318@email.com,57,Group_B,Active
APP-03319,2000-07-15,applicant_3319@email.com,66,Group_C,Active
APP-03320,09-04-1980,applicant_3320@email.com,83,Group_C,Active
APP-03321,1980-02-15,applicant_3321@email.com,78,Group_C,Active
APP-03322,1999-06-15,applicant.num_3322@email.com,null,Group_C,Active
APP-03323,1986-12-07,applicant_3323email.com,,Group_B,Inactive
APP-03324,1985-07-25,applicant_3324@email.com,80,Group_B,Active
APP-03325,1983-11-27,applicant_3325@email.com,84,Group_B,Active
APP-03326,1980-04-06,applicant.num_3326@email.com,71,Group_B,Active
APP-03327,08-12-1993,applicant_3327@email.com,83,Group_A,Active
APP-03328,1989-04-25,applicant_3328@email.com,81,Group_B,Active
APP-03329,1993-09-05,applicant_3329email.com,67,Group_A,Inactive
APP-03330,1994-11-03,applicant_3330@email.com,76,Group_A,Active
APP-03331,1984-06-01,applicant_3331@email.com,73,Group_B,Inactive
APP-03332,08-09-1988,applicant_3332@email.com,52,Group_C,Active
APP-03333,1981-07-31,applicant_3333@email.com,83,Group_C,Inactive
APP-03334,1992-07-07,applicant_3334@email.com,70,Group_B,Inactive
APP-03335,1982-04-22,applicant_3335@email.com,84,Group_B,Active
APP-03336,1987-05-31,applicant_3336@email.com,79,Group_C,Active
APP-03337,1986-11-28,applicant_3337@email.com,77,Group_C,Inactive
APP-03338,1991-04-12,applicant_3338@email.com,78,Group_A,Active
APP-03339,01-11-1984,applicant_3339@email.com,74,Group_B,Inactive
APP-03340,1980-01-26,applicant_3340@email.com,71,Group_A,Active
APP-03341,1981-07-24,applicant_3341@email.com,54,Group_A,Active
APP-03342,1994-02-14,applicant_3342@email.com,85,Group_C,Inactive
APP-03343,1989-09-06,applicant_3343@email.com,64,Group_B,Active
APP-03344,1990-10-12,applicant_3344@email.com,60,Group_A,Inactive
APP-03345,1995-04-01,applicant_3345@email.com,null,Group_B,Inactive
APP-03346,2000-08-26,applicant_3346@email.com,51,Group_C,Active
APP-03347,1992-10-29,applicant_3347@email.com,73,Group_B,Active
APP-03348,1997-01-22,applicant_3348@email.com,61,Group_B,Active
APP-03349,1982-09-30,applicant_3349@email.com,79,Group_A,Active
APP-03350,1991-04-25,applicant_3350@email.com,68,Group_B,Active
APP-03351,08-28-1999,applicant_3351@email.com,78,Group_A,Active
APP-03352,10-01-1986,applicant.num_3352@email.com,83,Group_A,Active
APP-03353,1999-02-07,applicant.num_3353@email.com,83,Group_A,Active
APP-03354,06-07-1990,applicant_3354@email.com,63,Group_B,Active
APP-03355,1990-11-04,applicant_3355@email.com,78,Group_A,Active
APP-03356,1981-06-13,applicant_3356@email.com,60,Group_A,Active
APP-03357,1993-03-28,applicant_3357@email.com,68,Group_B,Inactive
APP-03358,1989-08-20,applicant_3358@email.com,61,Group_B,Active
APP-03359,1997-10-16,applicant_3359@email.com,54,Group_A,Active
APP-03360,1998-10-16,applicant_3360@email.com,84,Group_C,Active
APP-03361,1987-08-11,applicant_3361@email.com,50,Group_B,Active
APP-03362,1987-01-26,applicant_3362@email.com,54,Group_A,Active
APP-03363,1982-09-21,applicant_3363@email.com,53,Group_A,Active
APP-03364,1982-12-13,applicant_3364@email.com,62,Group_C,Active
APP-03365,1984-01-03,applicant_3365@email.com,61,Group_A,Active
APP-03366,2000-08-10,applicant_3366@email.com,54,Group_C,Active
APP-03367,1984-07-31,applicant_3367@email.com,66,Group_B,Inactive
APP-03368,1983-05-02,applicant_3368@email.com,83,Group_C,Active
APP-03369,1997-06-30,applicant_3369@email.com,65,Group_B,Active
